"Name","Exp","Glucose","decay_constant","half_life","adj_r_squared"
"YAL053W",20,200,-0.0224379878658182,30.8916817633134,-0.0273387020452631
"YAL053W",22,0,0.0136119081146601,50.922117216867,0.0596233050727963
"YAL053W",22,200,-0.0114668149350531,60.4481004085145,-0.0894614115706656
"YAL053W",23,0,-0.0057115674816337,121.358485702717,-0.0937942193812971
"YAL053W",23,200,-0.0248378085206488,27.9069379242416,0.252333419691198
"YAL054C",20,0,0.00201167176424302,344.562762613896,-0.242100376976613
"YAL054C",20,200,-0.0341831994206659,20.2774226025459,0.0546222408369887
"YAL054C",22,0,0.0363706845846693,19.0578535563808,0.757188643683412
"YAL054C",22,200,-0.045870145987646,15.111074221273,0.63605612647856
"YAL054C",23,0,0.0191883985451083,36.1232428506468,0.382828633864066
"YAL054C",23,200,-0.055898429063997,12.4001191476486,0.700170190328327
"YAL055W",20,0,0.0114136021175173,60.7299232462399,0.22214725592988
"YAL055W",20,200,0.00900131939570084,77.0050644898794,-0.228895365865569
"YAL055W",22,0,0.0491751010421071,14.0954907233729,0.641482344727755
"YAL055W",22,200,0.00154121154301316,449.741752650516,-0.24608724133368
"YAL055W",23,0,0.0359148538236751,19.2997355345777,0.737720739929023
"YAL055W",23,200,-0.0124844822383706,55.5206990026054,-0.140329929250945
"YAL056W",20,0,-0.0173258466142721,40.0065402858276,0.170837176201478
"YAL056W",20,200,-0.0107391660728567,64.5438552544482,-0.196441690512975
"YAL056W",22,0,0.0143532415798772,48.2920305286102,0.265156550743975
"YAL056W",22,200,-0.0117696483371539,58.8927689854464,-0.156095645896042
"YAL056W",23,0,0.000511070939383604,1356.26412528159,-0.248371238201417
"YAL056W",23,200,-0.0208146119114388,33.3009898771652,-0.0724488580244533
"YAL058W",20,0,-0.0470779476374135,14.7233941865616,0.793565820786335
"YAL058W",20,200,-0.0411818915918204,16.8313584871274,0.549247412030579
"YAL058W",22,0,0.00257746624290725,268.925803574487,-0.237777241878733
"YAL058W",22,200,-0.0498640807968944,13.9007311371739,0.887555700704599
"YAL058W",23,0,-0.0188110928441677,36.8477890307609,0.441861271249372
"YAL058W",23,200,-0.0565308907178444,12.2613879200943,0.931881358424906
"YAL059W",20,0,-0.081665760850457,8.4876106380642,0.795292093236958
"YAL059W",20,200,-0.0774319118773386,8.95169916065062,0.285097157520821
"YAL059W",22,0,-0.0362574954225374,19.1173486332178,0.83913527447729
"YAL059W",22,200,-0.0517364052775899,13.397667983326,0.174292945475922
"YAL059W",23,0,-0.056498319876008,12.2684565148333,0.804049109475719
"YAL059W",23,200,-0.070176498820386,9.87719809638877,0.218316174929759
"YAL060W",20,0,0.037656169327917,18.4072674658935,0.894088747499446
"YAL060W",20,200,-0.00641222859403532,108.097702755749,-0.187561922496921
"YAL060W",22,0,0.0692670122596002,10.0068872317194,0.778635259165742
"YAL060W",22,200,-0.00728548572508258,95.1408329816045,0.0324625236971302
"YAL060W",23,0,0.0472885386836741,14.6578261848309,0.840361376241434
"YAL060W",23,200,-0.0209750996900638,33.0461924282676,0.761315283325616
"YAL061W",20,0,0.0464022922246722,14.9377788753159,0.784233257548142
"YAL061W",20,200,0.0175988451672728,39.3859468602483,-0.0208139649857535
"YAL061W",22,0,0.083554601644551,8.29573915639808,0.611758574667468
"YAL061W",22,200,-0.020355924011722,34.051373947004,0.0603025436361295
"YAL061W",23,0,0.0665077661842665,10.4220487369777,0.626976826857162
"YAL061W",23,200,-0.0397197966170551,17.4509247175329,0.582695341935187
"YAL062W",20,0,0.0258485563470485,26.8157018617828,0.861131995781352
"YAL062W",20,200,-0.00164200304595358,422.135136879362,-0.246667273258205
"YAL062W",22,0,0.0748532219907479,9.26008476489656,0.730194413203635
"YAL062W",22,200,-0.000768159513360887,902.347973960846,-0.248016937994021
"YAL062W",23,0,0.048442006274816,14.308804152901,0.756168159215956
"YAL062W",23,200,-0.0157156962402889,44.105407101404,0.147435412773389
"YAL063C",20,0,-0.0133999955031158,51.7274188934447,0.170171105068067
"YAL063C",20,200,-0.0244316236763954,28.3709011623992,-0.096289098443157
"YAL063C",22,0,0.0312741719785889,22.1635661860046,0.662333615862663
"YAL063C",22,200,-0.0166519715358264,41.6255323922847,0.107173297568194
"YAL063C",23,0,0.0176467383145297,39.2790536248408,0.543403951298763
"YAL063C",23,200,-0.0177996988235435,38.9415117318237,0.0498664138520659
"YAL063C-A",20,0,0.00470279658770278,147.390423471098,-0.161025714577355
"YAL063C-A",20,200,-0.0119797550440084,57.8598792724581,-0.186430945762198
"YAL063C-A",22,0,0.04805839069016,14.4230210501382,0.705702434072686
"YAL063C-A",22,200,-0.00164101974596703,422.388080498985,-0.248298536444698
"YAL063C-A",23,0,0.0308985241645979,22.4330190292429,0.844520597802976
"YAL063C-A",23,200,-0.0155467046143838,44.5848298885571,-0.165004168581873
"YAL064C-A",20,0,0.0288055444314606,24.0629779523594,0.127384854117286
"YAL064C-A",20,200,0.0257902692277306,26.8763065030221,0.0615272696101644
"YAL064C-A",22,0,0.0155878259960025,44.4672131147541,-0.145442283915927
"YAL064C-A",22,200,0.0455916552893594,15.2033782533383,0.403056187122379
"YAL064C-A",23,0,0.0239863837313772,28.897527377302,-0.0485585575126317
"YAL064C-A",23,200,-0.0317209288445004,21.8514150060937,0.119454036814969
"YAL064W-B",20,0,-0.0147001443666571,47.1524063486168,0.0165642232721045
"YAL064W-B",20,200,0.0118179891622681,58.6518714006771,-0.194264030932605
